YEARMONTH,EPISODE_ID,EVENT_ID,LOCATION_INDEX,RANGE,AZIMUTH,LOCATION,LATITUDE,LONGITUDE,LAT2,LON2
202407,194186,1199922,5,7.68,"NE","BIG SPGS",43.0122,-96.4976,43732,9629856
202407,194186,1199922,6,3.44,"ESE","BIG SPGS",42.9074,-96.5395,4254444,9632370
202407,194186,1199922,7,2.13,"SE","BIG SPGS",42.9116,-96.5662,4254696,9633972
202407,194186,1199926,1,1.71,"SE","BIG SPGS",42.91,-96.58,4254600,9634800
202407,194186,1199926,2,3.43,"ESE","BIG SPGS",42.9084,-96.539,4254504,9632340
202407,194648,1204547,1,.72,"WNW","BRASELTON",34.1241,-83.7815,347446,8346890
202407,194648,1204548,1,3.28,"SSE","MURRAYVILLE",34.3751,-83.8813,3422506,8352878
202407,194648,1204549,1,1.85,"ESE","DORAVILLE",33.89,-84.25,3353400,8415000
202407,194648,1204550,1,.9,"W","TOCO HILLS",33.8021,-84.2855,3348126,8417130
202407,194648,1204551,1,1.05,"WNW","MONTREAL",33.8244,-84.2676,3349464,8416056
202407,194648,1204553,1,2.08,"SE","(PDK)DEKALB PEACHTRE",33.8558,-84.2784,3351348,8416704
202407,194648,1204554,1,.9,"SW","OAK GROVE",33.77,-84.28,3346200,8416800
202407,194648,1204555,1,.52,"SE","PENDLEY HILLS",33.7756,-84.2227,3346536,8413362
202407,194648,1204556,1,1.45,"SW","BELVEDERE PARK",33.7381,-84.2708,3344286,8416248
202407,194648,1204558,1,1.34,"ESE","STONE MTN",33.79,-84.15,3347400,849000
202407,194648,1204559,1,1.8,"NE","PANTHERSVILLE",33.7195,-84.2493,3343170,8414958
202407,194648,1204561,1,.48,"SSW","NORTH DECATUR",33.7638,-84.2335,3345828,8414010
202407,194648,1204562,1,.28,"ENE","BELVEDERE PARK",33.7521,-84.2458,3345126,8414748
202407,194648,1204563,1,.77,"W","SNAPFINGER",33.6807,-84.2133,3340842,8412798
202407,194648,1204565,1,1.07,"SW","SNAPFINGER",33.6711,-84.2153,3340266,8412918
202407,194648,1204566,1,.88,"ESE","HENRICO",33.6657,-84.3157,3339942,8418942
202407,194648,1204567,1,1.79,"ENE","SNAPFINGER",33.6873,-84.1701,3341238,8410206
202407,194649,1203537,1,0,"N","YORKTOWN USCG STATION WLON (YKTV2)",37.23,-76.48,3713800,7628800
202407,194650,1204541,1,2.79,"SW","FARMVILLE",34.4199,-84.8627,3425194,8451762
202407,194650,1204542,1,1.33,"WSW","BIG SPRING",34.46,-84.85,3427600,8451000
202407,194650,1204543,1,1.14,"W","BIG SPRING",34.47,-84.85,3428200,8451000
202407,194650,1204545,1,.57,"E","ADAIRSVILLE",34.37,-84.94,3422200,8456400
202407,194651,1203540,1,0,"N","CHESAPEAKE BAY BRIDGE TUNNEL 3RD ISLAND",37.04,-76.08,372400,764800
202407,194652,1204539,1,0,"N","MANCHESTER",32.85,-84.62,3251000,8437200
202407,194652,1204540,1,.9,"NE","MANCHESTER",32.86,-84.61,3251600,8436600
202407,194653,1204525,1,6.58,"ENE","LEE POPE",32.6439,-83.8496,3238634,8350976
202407,194653,1204527,1,.5,"SSE","BUTLER",32.5439,-84.2254,3232634,8413524
202406,192534,1195548,1,.86,"NW","ARTHURSBURG",41.64,-73.79,4138400,7347400
202406,192534,1195549,1,2.08,"SW","MIZZEN TOP",41.53,-73.58,4131800,7334800
202406,192534,1195552,1,1.24,"NE","RUDCO",41.66,-73.93,4139600,7355800
202406,192534,1195553,1,.52,"E","MANCHESTER BRIDGE",41.68,-73.86,4140800,7351600
202406,192534,1195556,1,.52,"E","ROCHDALE",41.72,-73.86,4143200,7351600
202406,192534,1195557,1,1.73,"NW","STORMVILLE",41.59,-73.77,4135400,7346200
202406,192534,1195559,1,0,"N","PLEASANT VLY",41.73,-73.83,4143800,7349800
202406,192534,1195560,1,1.48,"NNW","FREEDOM PLAINS",41.69,-73.81,4141400,7348600
202406,192534,1195562,1,1.24,"WNW","EAST FISHKILL",41.56,-73.82,4133600,7349200
202406,192534,1195564,1,.86,"SW","MANCHESTER BRIDGE",41.67,-73.88,4140200,7352800
202406,192534,1195565,1,.16,"S","SPACKENKILL",41.6977,-73.9194,4141862,7355164
202406,192534,1195568,1,.69,"S","SPACKENKILL",41.69,-73.92,4141400,7355200
202406,192534,1198073,1,1.53,"SE","MANCHESTER BRIDGE",41.6623,-73.8521,4139738,7351126
202406,192535,1195572,1,0,"N","KENT",41.72,-73.48,4143200,7328800
202406,192535,1195573,1,2.95,"NNW","EAST KENT",41.77,-73.42,4146200,7325200
202406,192535,1195575,1,1.38,"N","CORNWALL",41.85,-73.33,4151000,7319800
202406,192535,1195578,1,2.14,"NNW","BRIDGE WATER",41.56,-73.38,4133600,7322800
202406,192535,1195580,1,2.85,"SE","GOSHEN",41.796,-73.1986,4147760,7311916
202406,192535,1195581,1,1.62,"ENE","GOSHEN",41.8349,-73.1993,4150094,7311958
202406,192535,1195583,1,2.14,"SSW","HARWINTON",41.74,-73.08,4144400,734800
202406,192535,1195585,1,1.69,"ESE","EAST LITCHFIELD",41.74,-73.09,4144400,735400
202406,192536,1195627,1,.86,"SW","MT PLEASANT",42.04,-74.28,422400,7416800
202406,192536,1195628,1,.51,"W","ATWOOD",41.88,-74.18,4152800,7410800
202406,192536,1195629,1,0,"N","FLATBUSH",42.02,-73.98,421200,7358800
202406,192536,1195630,1,.86,"SE","GLASCO",42.02,-73.96,421200,7357600
202406,192536,1195631,1,.69,"N","WEST HURLEY",42.01,-74.1,42600,746000
202406,192536,1195632,1,.51,"E","STONY HOLLOW",41.97,-74.07,4158200,744200
202406,192536,1195639,1,.69,"S","CHICHESTER",42.09,-74.32,425400,7419200
202406,192536,1195643,1,1.47,"NNW","GREENFIELD PARK",41.74,-74.49,4144400,7429400
202406,192536,1195647,1,0,"N","COKERTOWN",42.02,-73.82,421200,7349200
202406,192536,1195650,1,.86,"NE","RED HOOK",42.01,-73.87,42600,7352200
202406,192536,1195651,1,.69,"S","LAMONTVILLE",41.87,-74.13,4152200,747800
202406,192808,1189806,1,1.66,"NNW","BOWESMONT",48.7,-97.19,4842000,9711400
202406,192809,1189807,1,1.65,"SSW","ROSEAU ARPT",48.83,-95.72,4849800,9543200
202406,192809,1189808,1,0,"N","WARROAD",48.9,-95.32,4854000,9519200
202406,192809,1189810,1,1.46,"SSW","HOLT",48.28,-96.19,4816800,9611400
202406,192809,1189811,1,8.24,"SSW","WARROAD",48.79,-95.39,4847400,9523400
202406,192809,1189813,1,6.15,"ENE","DAKOTA JCT",48.19,-96.07,4811400,964200
202406,192809,1189814,1,9.27,"WSW","ESPELIE",48.17,-95.86,4810200,9551600
202406,192809,1189816,1,10.15,"W","ESPELIE",48.22,-95.9,4813200,9554000
202406,192809,1189817,1,3.1,"SE","GOODRIDGE",48.12,-95.75,487200,9545000
202406,192809,1189818,1,.46,"W","REDLAKE",47.87,-95.04,4752200,952400
202406,192809,1189819,1,3.33,"NE","SCRIBNER",47.57,-94.98,4734200,9458800
202406,192809,1189820,1,3.34,"ESE","BEMIDJI",47.47,-94.83,4728200,9449800
202406,192809,1189821,1,1.16,"NE","BEMIDJI",47.49,-94.88,4729400,9452800
202406,192809,1189822,1,7.28,"NNE","WINNER",48.7,-95.38,4842000,9522800
202406,192809,1189823,1,4.17,"W","FAUNCE",48.59,-95.04,4835400,952400
202406,192810,1189831,1,0,"N","NIELSVILLE",47.53,-96.82,4731800,9649200
202406,192810,1189840,1,4.69,"WSW","FLAMING",47.44,-96.36,4726400,9621600
202406,192810,1189842,1,2.76,"S","FLAMING",47.43,-96.27,4725800,9616200
202406,192810,1189845,1,.83,"SE","(BJI)BEMIDJI ARPT",47.51,-94.92,4730600,9455200
202406,192813,1189847,1,.69,"S","BINFORD",47.56,-98.35,4733600,9821000
202406,192813,1189849,1,0,"N","COOPERSTOWN ARPT",47.42,-98.1,4725200,986000
202406,192813,1189850,1,.93,"E","PORTLAND",47.5,-97.35,4730000,9721000
202406,192813,1189851,1,.47,"W","MAYVILLE",47.5,-97.33,4730000,9719800
202406,192813,1189852,1,0,"N","MAYVILLE",47.5,-97.32,4730000,9719200
202406,192813,1189853,1,0,"N","MAYVILLE",47.5,-97.32,4730000,9719200
202406,192823,1190274,1,.86,"SW","WEST BEND",42.96,-94.46,4257600,9427600
202406,192823,1190275,1,.69,"S","ONTARIO",42.02,-93.68,421200,9340800
202406,192823,1190276,1,3.49,"N","WELLSBURG",42.48,-92.93,4228800,9255800
202406,192823,1190277,1,0,"N","MARSHALLTOWN ARPT",42.12,-92.92,427200,9255200
202406,192823,1190278,1,0,"N","(ALO)WATERLOO MUNI A",42.55,-92.4,4233000,9224000
202406,192823,1190279,1,1.38,"N","LORAH",41.49,-94.97,4129400,9458200
202406,192823,1190280,1,.69,"N","AUDUBON ARPT",41.71,-94.92,4142600,9455200
202406,192824,1190207,1,.01,"NE","STRATTON",40.1501,-101.2299,409006,10113794
202406,192824,1190208,1,1.8,"W","TRENTON ARPT",40.1769,-101.0638,4010614,1013828
202406,192824,1190209,1,1.76,"WNW","TRENTON ARPT",40.1907,-101.0603,4011442,1013618
202406,192824,1190210,1,4.07,"SW","PALISADE RICH ARPT",40.2609,-101.2779,4015654,10116674
202406,192824,1190211,1,2.7,"NW","BEVERLY",40.3072,-101.0069,4018432,101414
202406,193040,1191826,1,.58,"E","FLYNN",33.53,-88.44,3331800,8826400
202406,193040,1191828,1,2.15,"SSE","LAUDERDALE",32.49,-88.51,3229400,8830600
202406,193028,1191630,1,.69,"S","BENTONIA",32.62,-90.37,3237200,9022200
202406,193028,1191630,2,.69,"S","BENTONIA",32.62,-90.3696,3237200,9022176
202406,193028,1191630,3,.8,"S","BENTONIA",32.6185,-90.3695,3237110,9022170
202406,193028,1191630,4,.79,"S","BENTONIA",32.6185,-90.37,3237110,9022200
202406,193028,1191634,1,3.03,"ESE","EAST LINCOLN",31.47,-90.25,3128200,9015000
202406,193028,1191636,1,.58,"W","OFAHOMA",32.7,-89.71,3242000,8942600
202406,193028,1191638,1,3.45,"S","CONWAY",32.8,-89.58,3248000,8934800
202406,193028,1191639,1,.91,"SE","SHIVERS",31.79,-89.99,3147400,8959400
202406,193028,1191641,1,.59,"E","PRENTISS",31.6,-89.87,3136000,8952200
202406,193028,1191646,1,0,"N","SALLIS",33.02,-89.77,331200,8946200
202406,193028,1191647,1,3.5,"N","SARATOGA",31.87,-89.66,3152200,8939600
202406,193028,1191650,1,1.17,"W","MIZE",31.87,-89.57,3152200,8934200
202406,193028,1191651,1,1.8,"NW","KOSCIUSKO",33.07,-89.6,334200,8936000
202406,193028,1191653,1,3.59,"NE","SMITH",31.78,-89.52,3146800,8931200
202406,193028,1191655,1,.69,"N","SEMINARY",31.56,-89.5,3133600,8930000
202406,193028,1191658,1,.59,"W","COLUMBIA",31.25,-89.84,3115000,8950400
202406,193028,1191661,1,.59,"E","BAXTERVILLE",31.08,-89.59,314800,8935400
202406,193028,1191664,1,.91,"NE","CARNES",30.99,-89.26,3059400,8915600
202406,193028,1191666,1,1.82,"SW","PETAL",31.33,-89.29,3119800,8917400
202406,193028,1191668,1,.91,"NE","STONEWALL",32.14,-88.79,328400,8847400
202406,193034,1191674,1,.9,"NE","BELZONI",33.19,-90.49,3311400,9029400
202406,193036,1198643,1,.89,"SW","MONTROSE",33.29,-91.5097,3317400,9130582
202406,193036,1198643,2,.92,"SW","MONTROSE",33.29,-91.5104,3317400,9130624
202406,193037,1191691,1,1.17,"W","MORTON",32.35,-89.69,3221000,8941400
202406,193037,1193335,1,1.32,"ESE","PULASKI",32.2648,-89.5783,3215888,8934698
202406,193040,1191739,1,.69,"S","OAK GROVE",31.27,-89.42,3116200,8925200
202406,193040,1191740,1,.69,"N","SOSO",31.76,-89.27,3145600,8916200
202406,193040,1191742,1,0,"N","LAUREL",31.7,-89.13,3142000,897800
202406,193040,1191744,1,.69,"N","SANDERSVILLE",31.79,-89.03,3147400,891800
202406,193040,1191745,1,1.36,"ENE","BAY SPGS",31.98,-89.28,3158800,8916800
202406,193040,1191745,2,.19,"SE","STRINGER",31.8681,-89.2676,3152086,8916056
202406,193040,1191747,1,.58,"E","NEWTON",32.32,-89.16,3219200,899600
202406,193040,1191748,1,0,"N","DIXON",32.67,-89.22,3240200,8913200
202406,193040,1191750,1,.69,"S","SANDTOWN",32.79,-89,3247400,8900
202406,193040,1191751,1,0,"N","HICKORY",32.32,-89.02,3219200,891200
202406,193040,1191752,1,1.36,"ENE","HEIDELBERG",31.89,-88.98,3153400,8858800
202406,193040,1191756,1,.36,"NE","PHILADELPHIA",32.7735,-89.1153,3246410,896918
202406,193040,1191756,2,.34,"NE","PHILADELPHIA",32.7735,-89.1159,3246410,896954
202406,193040,1191756,3,.33,"NE","PHILADELPHIA",32.7732,-89.1159,3246392,896954
202406,193040,1191756,4,.34,"NE","PHILADELPHIA",32.773,-89.1153,3246380,896918
202406,193040,1191761,1,6.41,"E","HINZE",33.04,-89.16,332400,899600
202406,193040,1191763,1,.59,"E","PAULDING",32.03,-89.04,321800,892400
202406,193040,1191768,1,.59,"E","DE SOTO",31.97,-88.71,3158200,8842600
202406,193040,1191772,1,0,"N","LITTLE ROCK",32.53,-89.03,3231800,891800
202406,193040,1191775,1,5.56,"S","POINT",32.24,-88.87,3214400,8852200
202406,193040,1191781,1,1.17,"E","STONEWALL",32.13,-88.78,327800,8846800
202406,193040,1191782,1,0,"N","QUITMAN",32.05,-88.73,323000,8843800
202406,193040,1191784,1,.69,"S","PINE SPGS",32.47,-88.77,3228200,8846200
202406,193040,1191789,1,2.72,"ENE","QUITMAN CLARK CO ARP",32.1,-88.69,326000,8841400
202406,193040,1191791,1,1.35,"ENE","PHILADELPHIA",32.78,-89.1,3246800,896000
202406,193040,1191798,1,0,"N","BONITA",32.37,-88.67,3222200,8840200
202406,193040,1191805,1,0,"N","MERIDIAN",32.37,-88.72,3222200,8843200
202406,193040,1191808,1,1.16,"W","KIPLING",32.67,-88.67,3240200,8840200
202406,193040,1191811,1,2.23,"SW","ENERGY",32.16,-88.58,329600,8834800
202406,193040,1191814,1,.9,"NE","MARION",32.43,-88.64,3225800,8838400
202406,193040,1191818,1,0,"N","WHYNOT",32.28,-88.5,3216800,8830000
202406,193040,1191821,1,2.15,"SSW","(NMM)NAS MERIDIAN",32.52,-88.58,3231200,8834800
202406,193040,1191823,1,4.19,"S","NEW HOPE",33.41,-88.33,3324600,8819800
202406,193224,1193338,1,8.52,"NNW","ORGAN WAIDS ARPT",32.6118,-106.7417,3236708,10644502
202406,193224,1193339,1,1.1,"NNW","CONDRON ARPT",32.3435,-106.41,3220610,10624600
202406,193224,1193340,1,1.78,"ENE","ORGAN",32.4324,-106.5733,3225944,10634398
202406,193224,1193341,1,6.63,"SW","WHITE SANDS",32.3218,-106.5904,3219308,10635424
202406,193224,1193342,1,31.87,"NNE","ORGAN WAIDS ARPT",32.9017,-106.4106,3254102,10624636
202406,193225,1193387,1,2.07,"N","SOLBERG",42.76,-93.62,4245600,9337200
202406,193225,1193389,1,.5,"W","ALGONA",43.07,-94.24,434200,9414400
202406,193225,1193390,1,1.52,"W","EAGLE GROVE ARPT",42.72,-93.95,4243200,9357000
202406,193225,1193391,1,.86,"NW","BURT",43.21,-94.23,4312600,9413800
202406,193225,1193392,1,.69,"N","MALLARD",42.94,-94.68,4256400,9440800
202406,193225,1193394,1,2.13,"WSW","CRYSTAL LAKE",43.21,-93.84,4312600,9350400
202406,193225,1193395,1,.5,"W","GRAFTON",43.33,-93.08,4319800,934800
202406,193225,1193396,1,.85,"NE","BUFFALO CENTER",43.39,-93.94,4323400,9356400
202406,193225,1193397,1,4.94,"SSW","RODMAN",42.96,-94.55,4257600,9433000
202406,193225,1193401,1,1.71,"NE","BODE",42.89,-94.26,4253400,9415600
202406,193225,1193402,1,1.52,"W","EAGLE GROVE ARPT",42.72,-93.95,4243200,9357000
202406,193225,1193407,1,1.38,"N","KESLEY",42.69,-92.92,4241400,9255200
202406,193225,1193415,1,1.38,"S","(FOD)FT DODGE MUNI A",42.53,-94.18,4231800,9410800
202406,193225,1193416,1,0,"N","ESTHERVILLE ARPT",43.4,-94.75,4324000,9445000
202406,193225,1193418,1,2.05,"NW","IRVINGTON",43.04,-94.23,432400,9413800
202406,193225,1193419,1,4.98,"WNW","WINNEBAGO HGTS",43.23,-93.31,4313800,9318600
202406,193225,1193420,1,.86,"NW","ALGONA",43.08,-94.24,434800,9414400
202406,193225,1193422,1,.69,"S","WEST BEND",42.96,-94.45,4257600,9427000
202406,193225,1193425,1,.69,"N","BRITT",43.11,-93.82,436600,9349200
202406,193225,1193427,1,4.08,"W","MANLY",43.29,-93.28,4317400,9316800
202406,193225,1193428,1,.85,"SE","THOMPSON",43.36,-93.77,4321600,9346200
202406,193225,1193431,1,.86,"NE","CLEAR LAKE",43.14,-93.37,438400,9322200
202406,193225,1193432,1,0,"N","LAKE MILLS",43.42,-93.53,4325200,9331800
202406,193225,1193435,1,.51,"W","DENVER",42.67,-92.36,4240200,9221600
202406,193225,1193437,1,.69,"N","BANCROFT",43.29,-94.22,4317400,9413200
202406,193225,1193439,1,.85,"NE","BUFFALO CENTER",43.39,-93.94,4323400,9356400
202406,193225,1194824,1,1.72,"E","CYLINDER",43.0825,-94.5361,434950,9432166
202406,193225,1194824,2,1.81,"ENE","CYLINDER",43.0867,-94.5354,435202,9432124
202406,193225,1194824,3,1.45,"ENE","CYLINDER",43.088,-94.5434,435280,9432604
202406,193225,1194824,4,1.4,"ENE","CYLINDER",43.0841,-94.5428,435046,9432568
202406,193225,1194825,1,3.48,"WNW","CYLINDER",43.1067,-94.6284,436402,9437704
202406,193225,1194825,2,3.67,"E","EMMETSBURG",43.1198,-94.6273,437188,9437638
202406,193225,1194825,3,2.22,"E","EMMETSBURG",43.1203,-94.6559,437218,9439354
202406,193225,1194825,4,2.48,"ENE","EMMETSBURG ARPT",43.1096,-94.6527,436576,9439162
202406,193225,1194826,1,2.09,"NNE","WALLINGFORD",43.3593,-94.8197,4321558,9449182
202406,193225,1194826,2,2.99,"N","WELLINGFORD",43.3626,-94.7896,4321756,9447376
202406,193225,1194826,3,2.7,"SSE","ESTHERVILLE",43.3874,-94.8202,4323244,9449212
202406,193225,1194826,4,2.2,"SSE","ESTHERVILLE",43.3889,-94.8412,4323334,9450472
202406,193225,1194827,1,2.79,"NNW","BANCROFT",43.3182,-94.2377,4319092,9414262
202406,193225,1194827,2,2.82,"NNE","BANCROFT",43.3161,-94.1939,4318966,9411634
202406,193225,1194827,3,.82,"WSW","GERLED",43.3769,-94.1958,4322614,9411748
202406,193225,1194827,4,2.8,"W","GERLED",43.3755,-94.2354,4322530,9414124
202406,193225,1198803,1,1.75,"WNW","FERTILE",43.2767,-93.4635,4316602,9327810
202406,193225,1198803,2,3.88,"W","SILVER LAKE",43.4896,-93.4462,4329376,9326772
202406,193225,1198803,3,2.58,"WNW","DEER CREEK",43.4955,-93.1768,4329730,9310608
202406,193225,1198803,4,.97,"ESE","MANLY",43.2736,-93.1828,4316416,9310968
202406,193226,1193345,1,3.1,"SW","NEWMAN",31.9515,-106.3709,3157090,10622254
202406,193226,1193348,1,5.56,"NNW","SOCORRO",31.7184,-106.3496,3143104,10620976
202406,193229,1193378,1,8.43,"ENE","COLUMBUS",31.8562,-107.5097,3151372,10730582
202406,193229,1193378,2,8.82,"ESE","COLUMBUS",31.7876,-107.5084,3147256,10730504
202406,193229,1193378,3,16.26,"E","COLUMBUS",31.7911,-107.3769,3147466,10722614
202406,193229,1193378,4,14.96,"E","COLUMBUS",31.8599,-107.3976,3151594,10723856
202406,193230,1193383,1,4.41,"ENE","DONA ANA",32.4073,-106.7616,3224438,10645696
202406,193230,1193385,1,18.46,"NNE","WHITE SANDS",32.6308,-106.3908,3237848,10623448
202406,193230,1193388,1,24.46,"SE","PLAYAS",31.7006,-108.3443,3142036,10820658
202406,193231,1193398,1,6.11,"S","ORGAN",32.3319,-106.5905,3219914,10635430
202406,193231,1193400,1,3.88,"NE","(LRU)LAS CRUCES ARPT",32.3574,-106.7204,3221444,10643224
202406,193231,1193403,1,3.01,"NE","(LRU)LAS CRUCES ARPT",32.35,-106.7326,3221000,10643956
202406,193231,1193404,1,.19,"WSW","(TCS)TRUTH/CONSQNCES",33.229,-107.2731,3313740,10716386
202406,193231,1193406,1,17.53,"ENE","ANTHONY",32.0578,-106.3087,323468,10618522
202406,193262,1193688,1,6.68,"NE","SUN CITY",33.67,-112.2,3340200,11212000
202406,193262,1193689,1,4.22,"W","PHOENIX TURF ARPT",33.6385,-112.1527,3338310,1129162
202406,193263,1193691,1,2.31,"WSW","TOLTEC",32.763,-111.6541,3245780,11139246
202406,193263,1193692,1,1.29,"SE","CASA GRANDE ARPT",32.9391,-111.752,3256346,11145120
202406,193263,1193693,1,5.22,"E","CASA GRANDE ARPT",32.95,-111.68,3257000,11140800
202406,193263,1193694,1,5.49,"E","CASA GRANDE ARPT",32.957,-111.6758,3257420,11140548
202406,193263,1193696,1,2.94,"ENE","CASA GRANDE ARPT",32.9674,-111.7238,3258044,11143428
202406,193263,1193700,1,2.53,"NE","CASA GRANDE ARPT",32.9716,-111.7348,3258296,11144088
202406,193280,1193866,1,0,"N","HARRISON-DEVER CRIB",41.92,-87.57,4155200,8734200
202406,193282,1193893,1,1.27,"N","FRANKLINVILLE",42.2983,-88.5111,4217898,8830666
202406,193282,1193895,1,2.02,"W","WOODSTOCK",42.3229,-88.4893,4219374,8829358
202406,193282,1193900,1,2.25,"WNW","WOODSTOCK",42.3303,-88.4918,4219818,8829508
202408,193052,1192202,4,3.74,"NNE","VALDOSTA",30.88,-83.2459,3052800,8314754
202406,193928,1198317,1,2.65,"WSW","MASCOT",35.05,-82.17,353000,8210200
202406,193928,1198319,1,2.36,"E","VALLEY FALLS",35.014,-81.939,35840,8156340
202406,193928,1198322,1,3.24,"NNE","PICKENS",34.92,-82.67,3455200,8240200
202406,193929,1198327,1,3.26,"NE","OAK HILL",35.815,-81.731,3548900,8143860
202406,193929,1198327,2,1.09,"SE","CHESTERFIELD",35.807,-81.659,3548420,8139540
202406,193929,1198328,1,.27,"NE","MORGANTON",35.753,-81.697,3545180,8141820
202406,193929,1198328,2,2.74,"SE","MORGANTON",35.725,-81.662,3543500,8139720
202406,193929,1198331,1,.89,"NE","WESLEY CHAPEL",35.01,-80.67,35600,8040200
202406,194012,1199069,1,2.07,"S","WINFIELD",37.22,-96.98,3713200,9658800
202406,194012,1199070,1,2.15,"NE","WINFIELD ARPT",37.19,-97,3711400,9700
202406,194012,1199073,1,2.76,"S","ELK CITY LAKE",37.23,-95.8,3713800,9548000
202406,194012,1199074,1,1.77,"NE","HALE",37.25,-96,3715000,9600
202406,194012,1199077,1,1.09,"E","CHANUTE",37.68,-95.45,3740800,9527000
202406,194012,1199079,1,3.62,"SSE","IOLA",37.87,-95.38,3752200,9522800
202406,194012,1199081,1,0,"N","(CNU)JOHNSON ARPT CH",37.67,-95.48,3740200,9528800
202406,194012,1199082,1,2.07,"N","PARSONS",37.38,-95.27,3722800,9516200
202407,193321,1194242,1,2.16,"SSW","GREENFIELD",30.32,-81.46,3019200,8127600
202407,193321,1194243,1,.91,"SE","JACKSONVILLE",30.34,-81.66,3020400,8139600
202407,193321,1194244,1,2.83,"SSE","JACKSONVILLE",30.31,-81.66,3018600,8139600
202407,193321,1194245,1,.69,"N","ENGLEWOOD",30.43,-81.72,3025800,8143200
202407,193321,1194246,1,.91,"NE","CENTER PARK",30.29,-81.49,3017400,8129400
202407,193321,1194247,1,.69,"S","HOGAN",30.27,-81.58,3016200,8134800
202407,193322,1194248,1,3.03,"SE","ROPER",31.7948,-82.6078,3147688,8236468
202407,193322,1194248,2,2.81,"SE","ROPER",31.794,-82.6133,3147640,8236798
202407,193322,1194248,3,3.13,"SE","ROPER",31.79,-82.61,3147400,8236600
202407,193322,1194248,4,3.32,"SE","ROPER",31.7923,-82.6038,3147538,8236228
202407,193322,1194249,1,3.45,"S","BUSHNELL",31.52,-82.97,3131200,8258200
202407,193323,1194250,1,.91,"NE","BLACKSHEAR",31.31,-82.24,3118600,8214400
202407,193325,1194306,1,2.99,"SW","MILLER",38.6,-96.04,3836000,962400
202407,193325,1194306,2,2.71,"ESE","ADMIRE",38.621,-96.0512,3837260,963072
202407,193325,1194306,3,2.34,"SE","ADMIRE",38.6042,-96.0719,3836252,964314
202407,193325,1194306,4,3.49,"SW","MILLER",38.5938,-96.0449,3835628,962694
202407,193325,1194308,1,0,"N","BURLINGAME",38.75,-95.83,3845000,9549800
202407,193325,1194308,2,.4,"N","BURLINGAME",38.7557,-95.8301,3845342,9549806
202407,193325,1194308,3,.5,"NNE","BURLINGAME",38.756,-95.8249,3845360,9549494
202407,193325,1194308,4,.34,"ENE","BURLINGAME",38.7512,-95.8239,3845072,9549434
202407,193325,1194310,1,4.67,"SSW","MENOKEN",39.02,-95.79,391200,9547400
202407,193325,1194310,2,4.31,"SSW","MENOKEN",39.0252,-95.7882,391512,9547292
202407,193325,1194310,3,4.28,"SSW","MENOKEN",39.027,-95.7915,391620,9547490
202407,193325,1194310,4,4.72,"SSW","MENOKEN",39.0202,-95.7925,391212,9547550
202407,193325,1194316,1,.8,"NNW","LAWRENCE",38.9807,-95.2357,3858842,9514142
202407,193325,1194316,2,.78,"NNW","LAWRENCE",38.9807,-95.2348,3858842,9514088
202407,193325,1194316,3,.6,"NNW","LAWRENCE",38.9778,-95.2349,3858668,9514094
202407,193325,1194316,4,.64,"NNW","LAWRENCE",38.978,-95.2361,3858680,9514166
202407,193325,1194317,1,4.73,"NE","VINLAND",38.88,-95.11,3852800,956600
202407,193325,1194317,2,4.58,"NE","VINLAND",38.881,-95.1156,3852860,956936
202407,193325,1194317,3,4.4,"S","EUDORA",38.8874,-95.1148,3853244,956888
202407,193325,1194317,4,4.39,"S","EUDORA",38.8869,-95.1093,3853214,956558
202407,193325,1194318,1,3.82,"NNW","MILLER",38.68,-96.03,3840800,961800
202407,193325,1194318,2,1.94,"WSW","ADMIRE",38.6196,-96.1333,3837176,967998
202407,193325,1194318,3,.38,"NE","READING",38.524,-95.945,3831440,9556700
202407,193325,1194318,4,4.92,"NNE","READING",38.5873,-95.9203,3835238,9555218
202407,193325,1194320,1,2.82,"S","BURLINGAME",38.71,-95.84,3842600,9550400
202407,193325,1194320,2,2.68,"S","BURLINGAME",38.7113,-95.8307,3842678,9549842
202407,193325,1194320,3,2.26,"N","PETERTON",38.7024,-95.8362,3842144,9550172
202407,193325,1194320,4,2.41,"NNW","PETERTON",38.7033,-95.8434,3842198,9550604
202407,193330,1194341,1,.69,"NW","AMITY",33.6759,-82.4897,3340554,8229382
202407,193330,1194342,1,.63,"SE","(AGS)BUSH FLD AUGUST",33.3641,-81.9617,3321846,8157702
202407,193331,1194380,1,.18,"NE","SALEM XRDS",34.4217,-81.2975,3425302,8117850
202407,193331,1194381,1,.93,"W","CASSATT",34.3725,-80.4461,3422350,8026766
202407,193331,1194383,1,.73,"ESE","CONGAREE",33.8964,-80.788,3353784,8047280
202407,193331,1194384,1,2.34,"NE","KIRKLAND",34.3278,-80.5967,3419668,8035802
202407,193331,1194389,1,2.24,"NE","(MMT)MC ENTIRE ANG",33.9428,-80.7721,3356568,8046326
202407,193331,1194451,1,.31,"NW","LYKESLAND",33.933,-80.9039,3355980,8054234
202407,193331,1194452,1,2.22,"W","PRIVATEER",33.8347,-80.4383,3350082,8026298
202407,193331,1194455,1,2.51,"NW","PRIVATEER",33.853,-80.4339,3351180,8026034
202407,193331,1194490,1,1.11,"N","NEW ZION",33.8461,-80.0299,3350766,801794
202407,193334,1194362,1,5.51,"WNW","COLFAX KURUC ARPT",46.42,-97.05,4625200,973000
